date,id,team1,team2,score1,score2
2324903,2324903,Windigo,EPG,2,0
2324906,2324906,forZe,Nemiga,2,1
2324911,2324911,Swole Patrol,Dignitas,14,16
2324919,2324919,Quantum Bellator Fire,k1ck,1,2
2324921,2324921,Vexed,Endpoint,1,2
2324927,2324927,Windigo,Winstrike,2,1
2324929,2324929,Swole Patrol,Bravado,16,12
2324936,2324936,forZe,Vexed,16,5
2324937,2324937,pro100,EPG,16,6
2324941,2324941,AVANGAR,Syman,16,12
2324949,2324949,HAVU,Bpro,16,11
2324954,2324954,PACT,Endpoint,17,19
2324956,2324956,EPG,Winstrike,1,2
2324962,2324962,FURIA,Titan,16,10
2324967,2324967,eUnited,Titan,16,8
2324982,2324982,Winstrike,LDLC,0,2
2324983,2324983,EURONICS,HAVU,22,18
2324986,2324986,Nemiga,3DMAX,0,2
2324988,2324988,Dignitas,Bravado,1,2
2325002,2325002,HAVU,Bpro,1,2
2325007,2325007,Tainted Minds,Legacy,2,1
2325010,2325010,pro100,forZe,10,16
2325011,2325011,Imperial,Epsilon,2,0
2325012,2325012,Sprout,pro100,2,0
2325013,2325013,EURONICS,DreamEaters,2,0
2325018,2325018,k1ck,Nexus,0,2
2325027,2325027,Winstrike,k1ck,16,7
2325031,2325031,Fragsters,Nordavind,2,1
2325043,2325043,Bpro,Endpoint,1,2
2325057,2325057,BOOT-d[S],Grayhound,0,2
2325058,2325058,Grayhound,Tainted Minds,2,0
2325059,2325059,Tainted Minds,ORDER,2,1
2325060,2325060,EURONICS,Singularity,1,2
2325062,2325062,Imperial,Sprout,2,0
2325063,2325063,Epsilon,pro100,0,2
2325064,2325064,Nordavind,DreamEaters,1,2
2325065,2325065,ENCE,Nexus,2,0
2325066,2325066,Fragsters,EURONICS,2,1
2325076,2325076,Winstrike,Quantum Bellator Fire,9,16
2325077,2325077,EPG,Syman,17,19
2325079,2325079,Nemiga,DreamEaters,22,20
2325087,2325087,Syman,Quantum Bellator Fire,2,1
2325088,2325088,EPG,Winstrike,1,2
2325100,2325100,Quantum Bellator Fire,Winstrike,1,2
2325119,2325119,pro100,Sprout,1,2
2325120,2325120,DreamEaters,EURONICS,0,1
2325121,2325121,forZe,k1ck,2,1
2325125,2325125,Nemiga,forZe,2,0
2325134,2325134,Syman,Nemiga,2,0
2325135,2325135,Winstrike,DreamEaters,0,2
2325136,2325136,Syman,DreamEaters,0,2
2325145,2325145,W7M,DETONA,2,0
2325151,2325151,NRG,5POWER,16,10
2325152,2325152,HellRaisers,Virtus.pro,16,12
2325153,2325153,Gambit,BOOT-d[S],12,16
2325154,2325154,Grayhound,TYLOO,10,16
2325155,2325155,NRG,HellRaisers,2,1
2325156,2325156,BOOT-d[S],TYLOO,0,2
2325157,2325157,5POWER,Virtus.pro,0,2
2325158,2325158,Gambit,Grayhound,2,0
2325159,2325159,HellRaisers,Virtus.pro,0,2
2325160,2325160,BOOT-d[S],Gambit,0,2
2325161,2325161,TYLOO,Virtus.pro,2,1
2325162,2325162,NRG,Gambit,2,0
2325163,2325163,TYLOO,NRG,0,2
2325164,2325164,Bpro,k1ck,0,2
2325165,2325165,Windigo,Sprout,1,2
2325166,2325166,Fragsters,Winstrike,2,0
2325167,2325167,forZe,EURONICS,0,2
2325169,2325169,Vexed,EPG,0,2
2325171,2325171,Space Soldiers,Imperial,0,2
2325174,2325174,ENCE,SJ,2,0
2325178,2325178,Fragsters,AGO,2,1
2325188,2325188,Endpoint,k1ck,1,2
2325190,2325190,EURONICS,Nordavind,15,19
2325192,2325192,EURONICS,Epsilon,16,8
2325195,2325195,Epsilon,Nordavind,16,4
2325197,2325197,Red Reserve,Sprout,1,2
2325200,2325200,Chiefs,Ground Zero,16,9
2325201,2325201,Ground Zero,Chiefs,17,19
2325215,2325215,pro100,EPG,2,0
2325223,2325223,DreamEaters,AVANGAR,5,16
2325227,2325227,OpTic,EURONICS,2,1
2325229,2325229,ENCE,HAVU,2,0
2325233,2325233,Winstrike,pro100,2,0
2325255,2325255,Fragsters,Sprout,2,0
2325284,2325284,Imperial,OpTic,2,0
2325294,2325294,SJ,HAVU,1,2
2325296,2325296,ENCE,HAVU,2,1
2325378,2325378,Fragsters,Imperial,2,1
2325384,2325384,Winstrike,forZe,0,2
2325385,2325385,EURONICS,Izako Boars,2,1
2325386,2325386,Nexus,Bpro,0,2
2325389,2325389,ALTERNATE aTTaX,AGO,16,14
2325390,2325390,AGO,HAVU,17,19
2325391,2325391,pro100,Sharks,13,16
2325392,2325392,ALTERNATE aTTaX,HAVU,16,8
2325393,2325393,HAVU,Sharks,16,8
2325394,2325394,AGO,pro100,4,16
2325395,2325395,ALTERNATE aTTaX,pro100,13,16
2325396,2325396,ALTERNATE aTTaX,Sharks,16,11
2325397,2325397,HAVU,pro100,12,16
2325398,2325398,AGO,Sharks,16,3
2325407,2325407,Movistar Riders,PACT,1,2
2325417,2325417,DreamEaters,pro100,11,16
2325433,2325433,TeamOne,Mythic,0,2
2325454,2325454,DreamEaters,Quantum Bellator Fire,19,16
2325473,2325473,Chiefs,AVANT,16,10
2325474,2325474,AVANT,Chiefs,8,16
2325475,2325475,Grayhound,Ground Zero,14,16
2325476,2325476,Ground Zero,Grayhound,1,0
2325499,2325499,W7M,INTZ,2,0
2325510,2325510,ORDER,Tainted Minds,2,0
2325517,2325517,Kinguin,ALTERNATE aTTaX,0,2
2325519,2325519,Bpro,Endpoint,2,1
2325522,2325522,Nordavind,ALTERNATE aTTaX,2,0
2325523,2325523,EURONICS,pro100,2,1
2325524,2325524,Quantum Bellator Fire,pro100,12,16
2325525,2325525,AVANGAR,Quantum Bellator Fire,16,11
2325526,2325526,AVANGAR,pro100,16,4
2325530,2325530,Chiefs,Grayhound,1,2
2325550,2325550,AGO,HAVU,2,0
2325551,2325551,Nordavind,EURONICS,0,2
2325579,2325579,PACT,Izako Boars,10,16
2325586,2325586,EURONICS,ALTERNATE aTTaX,1,2
2325587,2325587,forZe,Syman,1,2
2325588,2325588,Izako Boars,Movistar Riders,1,2
2325589,2325589,AVANGAR,Syman,2,0
2325590,2325590,TeamOne,Dignitas,1,2
2325596,2325596,ALTERNATE aTTaX,pro100,0,1
2325598,2325598,Complexity,Dignitas,2,0
2325600,2325600,ALTERNATE aTTaX,EURONICS,2,1
2325601,2325601,eUnited,Complexity,1,2
2325620,2325620,Isurus,DETONA,16,9
2325628,2325628,HAVU,pro100,2,0
2325646,2325646,Quantum Bellator Fire,Syman,0,2
2325647,2325647,AGO,EURONICS,2,0
2325666,2325666,HAVU,EURONICS,1,2
2325667,2325667,AGO,EURONICS,2,0
2325671,2325671,DreamEaters,Quantum Bellator Fire,2,0
2325679,2325679,ORDER,Grayhound,1,2
2325682,2325682,Grayhound,Legacy,16,5
2325683,2325683,Legacy,Grayhound,9,16
2325702,2325702,pro100,Syman,2,1
2325713,2325713,BOOT-d[S],MVP PK,0,2
2325714,2325714,TYLOO,MVP PK,2,1
2325715,2325715,3DMAX,EURONICS,2,0
2325736,2325736,TYLOO,Kinguin,1,2
2325737,2325737,OpTic,Ghost,1,2
2325738,2325738,Virtus.pro,MVP PK,1,2
2325740,2325740,Astralis,Grayhound,16,3
2325741,2325741,Natus Vincere,Ghost,17,19
2325742,2325742,North,TYLOO,16,7
2325743,2325743,NRG,NIP,13,16
2325744,2325744,FaZe,Heroic,19,16
2325745,2325745,mousesports,Gambit,16,7
2325746,2325746,fnatic,OpTic,6,16
2325747,2325747,MIBR,HellRaisers,16,11
2325748,2325748,Grayhound,TYLOO,0,2
2325749,2325749,Natus Vincere,NRG,2,1
2325750,2325750,Heroic,fnatic,2,1
2325751,2325751,Gambit,HellRaisers,1,2
2325752,2325752,Astralis,North,1,2
2325753,2325753,Ghost,NIP,1,2
2325754,2325754,FaZe,OpTic,2,0
2325755,2325755,mousesports,MIBR,0,2
2325756,2325756,TYLOO,Astralis,1,2
2325757,2325757,Natus Vincere,Ghost,2,1
2325758,2325758,Heroic,OpTic,2,0
2325759,2325759,HellRaisers,mousesports,0,2
2325760,2325760,NIP,Heroic,2,0
2325761,2325761,MIBR,Astralis,0,2
2325762,2325762,FaZe,mousesports,1,2
2325763,2325763,North,Natus Vincere,2,0
2325764,2325764,NIP,Astralis,0,2
2325765,2325765,mousesports,North,1,2
2325766,2325766,Astralis,North,1,2
2325777,2325777,INTZ,DETONA,1,2
2325779,2325779,forZe,Quantum Bellator Fire,16,14
2325781,2325781,Chaos,SJ,12,16
2325782,2325782,DreamEaters,HAVU,2,16
2325783,2325783,PACT,Tricked,12,16
2325794,2325794,Sharks,Nordavind,1,2
2325796,2325796,HAVU,Bpro,0,2
2325827,2325827,Chaos,AGO,8,16
2325829,2325829,AGO,3DMAX,2,1
2325834,2325834,EURONICS,Sharks,0,2
2325843,2325843,Tricked,HAVU,1,2
2325850,2325850,Valiance,Vexed,16,8
2325851,2325851,SJ,Chaos,14,16
2325853,2325853,AVANGAR,Quantum Bellator Fire,16,11
2325854,2325854,3DMAX,AVANGAR,7,16
2325856,2325856,Valiance,Imperial,16,8
2325857,2325857,Fragsters,LDLC,16,9
2325858,2325858,Valiance,Chaos,2,0
2325859,2325859,Fragsters,AVANGAR,1,2
2325885,2325885,AVANT,Legacy,16,9
2325886,2325886,Legacy,AVANT,16,4
2325899,2325899,Chaos,Fragsters,0,2
2325902,2325902,3DMAX,Nordavind,2,1
2325904,2325904,Sharks,Nordavind,2,0
2325912,2325912,Legacy,AVANT,2,0
2325914,2325914,North,Fragsters,2,0
2325915,2325915,ENCE,Space Soldiers,2,0
2325916,2325916,Heroic,AVANGAR,0,2
2325917,2325917,Valiance,Gambit,1,2
2325918,2325918,AVANGAR,Gambit,2,0
2325919,2325919,North,ENCE,1,2
2325920,2325920,Heroic,Valiance,2,0
2325921,2325921,Fragsters,Space Soldiers,1,2
2325922,2325922,North,Heroic,2,0
2325923,2325923,Gambit,Space Soldiers,2,1
2325924,2325924,ENCE,AVANGAR,1,2
2325925,2325925,North,Gambit,2,0
2325926,2325926,ENCE,North,1,2
2325929,2325929,Swole Patrol,TeamOne,2,1
2325931,2325931,3DMAX,HAVU,2,1
2325932,2325932,Bpro,Sharks,1,2
2325933,2325933,FURIA,Swole Patrol,2,1
2325937,2325937,Chiefs,Ground Zero,2,0
2325941,2325941,Kinguin,Ghost,2,1
2325942,2325942,MVP PK,MIBR,0,2
2325943,2325943,Kinguin,MIBR,0,3
2325944,2325944,Tainted Minds,Chiefs,1,2
2325945,2325945,ORDER,Legacy,2,0
2325948,2325948,Tainted Minds,AVANT,2,0
2325949,2325949,Legacy,Ground Zero,2,1
2325950,2325950,ORDER,Chiefs,0,2
2325951,2325951,Tainted Minds,Legacy,2,0
2325955,2325955,3DMAX,Endpoint,16,9
2325958,2325958,Bpro,Syman,2,1
2325959,2325959,EURONICS,SJ,2,1
2325961,2325961,Izako Boars,Nexus,16,13
2325963,2325963,3DMAX,Izako Boars,2,0
2325964,2325964,Bpro,HAVU,1,2
2325965,2325965,Sharks,3DMAX,0,2
2325969,2325969,EURONICS,Sprout,1,2
2325971,2325971,eUnited,Swole Patrol,2,0
2325976,2325976,Cloud9,eUnited,2,1
2325978,2325978,eUnited,Swole Patrol,2,0
2325979,2325979,Cloud9,eUnited,2,3
2325982,2325982,DETONA,Isurus,0,2
2325989,2325989,DETONA,W7M,0,2
2325991,2325991,HAVU,Sharks,2,0
2325992,2325992,3DMAX,HAVU,0,2
2325999,2325999,Ground Zero,AVANT,14,16
2326007,2326007,Izako Boars,Quantum Bellator Fire,2,0
2326010,2326010,Valiance,Nemiga,2,0
2326021,2326021,LDLC,3DMAX,1,2
2326022,2326022,Windigo,HAVU,2,1
2326029,2326029,AGO,pro100,2,0
2326032,2326032,forZe,Sharks,2,0
2326033,2326033,Imperial,Syman,2,0
2326034,2326034,Valiance,Bpro,1,2
2326037,2326037,Valiance,DreamEaters,2,1
2326045,2326045,Luminosity,Isurus,2,0
2326046,2326046,DETONA,Isurus,2,0
2326065,2326065,Chaos,Valiance,14,16
2326066,2326066,Sharks,HAVU,16,14
2326068,2326068,Sharks,Valiance,2,1
2326098,2326098,EURONICS,Endpoint,16,14
2326101,2326101,LDLC,Nexus,16,2
2326103,2326103,Kinguin,Endpoint,16,8
2326106,2326106,ALTERNATE aTTaX,LDLC,15,19
2326109,2326109,Kinguin,EURONICS,16,11
2326112,2326112,ALTERNATE aTTaX,Nexus,20,22
2326125,2326125,Windigo,Sharks,2,1
2326126,2326126,ALTERNATE aTTaX,3DMAX,0,2
2326127,2326127,Red Reserve,Chaos,2,0
2326128,2326128,Kinguin,Sprout,2,0
2326131,2326131,Chaos,DreamEaters,12,16
2326132,2326132,Nexus,Tricked,9,16
2326137,2326137,3DMAX,HAVU,6,16
2326138,2326138,W7M,Isurus,2,1
2326142,2326142,EURONICS,ALTERNATE aTTaX,17,19
2326148,2326148,EURONICS,LDLC,11,16
2326151,2326151,3DMAX,Windigo,0,2
2326153,2326153,Imperial,Bpro,2,0
2326167,2326167,Imperial,Isurus,16,4
2326168,2326168,Luminosity,W7M,2,0
2326194,2326194,ALTERNATE aTTaX,forZe,0,2
2326197,2326197,Space Soldiers,Rogue,10,16
2326198,2326198,Virtus.pro,NIP,5,16
2326199,2326199,Gambit,TYLOO,17,19
2326200,2326200,BIG,Renegades,16,6
2326201,2326201,Vega Squadron,Spirit,16,14
2326202,2326202,North,HellRaisers,17,19
2326203,2326203,Liquid,OpTic,16,4
2326204,2326204,Astralis,Complexity,16,4
2326233,2326233,Swole Patrol,Bravado,2,0
2326236,2326236,Chiefs,Legacy,2,0
2326237,2326237,ORDER,Tainted Minds,1,2
2326247,2326247,Chiefs,Tainted Minds,2,0
2326250,2326250,Chaos,LDLC,16,14
2326253,2326253,Chaos,Red Reserve,0,2
2326289,2326289,3DMAX,Red Reserve,2,1
2326290,2326290,3DMAX,Red Reserve,2,0
2326291,2326291,AGO,Windigo,1,2
2326292,2326292,ENCE,3DMAX,2,1
2326293,2326293,G2,Windigo,1,2
2326316,2326316,Luminosity,Isurus,2,1
2326328,2326328,Imperial,DETONA,11,16
2326331,2326331,DETONA,Isurus,7,16
2326334,2326334,Nexus,Endpoint,0,2
2326347,2326347,Endpoint,HAVU,1,2
2326351,2326351,NIP,TYLOO,16,12
2326352,2326352,BIG,Vega Squadron,16,19
2326353,2326353,Liquid,HellRaisers,16,9
2326354,2326354,Rogue,Astralis,13,16
2326355,2326355,Renegades,Gambit,10,16
2326356,2326356,North,Spirit,13,16
2326357,2326357,OpTic,Virtus.pro,16,13
2326358,2326358,Space Soldiers,Complexity,11,16
2326359,2326359,Liquid,Vega Squadron,19,17
2326360,2326360,Astralis,NIP,26,28
2326361,2326361,Complexity,BIG,16,12
2326362,2326362,Spirit,Rogue,16,4
2326363,2326363,Gambit,HellRaisers,14,16
2326364,2326364,TYLOO,OpTic,26,28
2326365,2326365,Renegades,Space Soldiers,19,15
2326366,2326366,North,Virtus.pro,16,6
2326367,2326367,Astralis,Spirit,16,3
2326368,2326368,TYLOO,Renegades,16,10
2326369,2326369,HellRaisers,OpTic,25,23
2326370,2326370,BIG,Gambit,16,8
2326371,2326371,Vega Squadron,Complexity,15,19
2326372,2326372,North,Rogue,25,23
2326373,2326373,Spirit,TYLOO,0,2
2326374,2326374,OpTic,BIG,0,2
2326375,2326375,Vega Squadron,North,2,0
2326378,2326378,Windigo,ENCE,1,2
2326379,2326379,Windigo,AGO,0,2
2326380,2326380,forZe,Imperial,2,1
2326381,2326381,EURONICS,Kinguin,0,2
2326382,2326382,G2,HellRaisers,22,20
2326383,2326383,Winstrike,Liquid,7,16
2326384,2326384,FaZe,BIG,5,16
2326385,2326385,fnatic,Complexity,4,16
2326386,2326386,MIBR,TYLOO,13,16
2326387,2326387,mousesports,NIP,12,16
2326388,2326388,Natus Vincere,Astralis,14,16
2326389,2326389,Cloud9,Vega Squadron,4,16
2326390,2326390,BIG,TYLOO,16,7
2326391,2326391,Winstrike,fnatic,7,16
2326392,2326392,Vega Squadron,Astralis,4,16
2326393,2326393,Cloud9,HellRaisers,16,19
2326394,2326394,Complexity,G2,16,11
2326395,2326395,NIP,Liquid,10,16
2326396,2326396,Natus Vincere,FaZe,16,12
2326397,2326397,mousesports,MIBR,6,16
2326398,2326398,Vega Squadron,fnatic,14,16
2326399,2326399,TYLOO,HellRaisers,10,16
2326400,2326400,Winstrike,Cloud9,16,19
2326401,2326401,Complexity,BIG,16,8
2326402,2326402,Natus Vincere,NIP,16,6
2326403,2326403,G2,MIBR,4,16
2326404,2326404,Astralis,Liquid,15,19
2326405,2326405,FaZe,mousesports,16,8
2326409,2326409,Bpro,Virtus.pro,1,2
2326412,2326412,BIG,HellRaisers,16,9
2326413,2326413,Vega Squadron,NIP,11,16
2326414,2326414,TYLOO,FaZe,4,16
2326415,2326415,Natus Vincere,fnatic,16,9
2326416,2326416,G2,Cloud9,22,19
2326417,2326417,Astralis,MIBR,16,0
2326418,2326418,fnatic,HellRaisers,1,2
2326419,2326419,G2,FaZe,0,2
2326420,2326420,NIP,MIBR,1,2
2326421,2326421,BIG,Natus Vincere,0,2
2326422,2326422,Complexity,MIBR,0,2
2326423,2326423,Liquid,HellRaisers,2,1
2326424,2326424,Astralis,FaZe,2,0
2326425,2326425,MIBR,Natus Vincere,0,2
2326426,2326426,Liquid,Astralis,0,2
2326427,2326427,Natus Vincere,Astralis,0,2
2326428,2326428,Nexus,Bpro,2,1
2326432,2326432,EURONICS,Bpro,0,2
2326437,2326437,Quantum Bellator Fire,Izako Boars,13,16
2326438,2326438,Grayhound,AVANT,16,6
2326439,2326439,AVANT,Grayhound,13,16
2326442,2326442,Legacy,Ground Zero,16,10
2326443,2326443,Ground Zero,Legacy,14,16
2326451,2326451,Izako Boars,Syman,2,0
2326453,2326453,ENCE,Virtus.pro,2,0
2326456,2326456,Kinguin,3DMAX,0,2
2326461,2326461,ENCE,eUnited,16,9
2326462,2326462,Imperial,AGO,3,16
2326463,2326463,Kinguin,Red Reserve,14,16
2326464,2326464,Heroic,Luminosity,17,19
2326465,2326465,ENCE,Red Reserve,16,7
2326466,2326466,AGO,Luminosity,16,11
2326467,2326467,eUnited,Kinguin,1,2
2326468,2326468,Imperial,Heroic,2,0
2326469,2326469,Red Reserve,Kinguin,0,2
2326470,2326470,Luminosity,Imperial,0,2
2326471,2326471,AGO,Kinguin,0,2
2326472,2326472,ENCE,Imperial,2,1
2326473,2326473,Kinguin,ENCE,2,0
2326480,2326480,DETONA,Imperial,12,16
2326481,2326481,Isurus,W7M,16,12
2326495,2326495,Chiefs,Legacy,16,8
2326498,2326498,Ground Zero,AVANT,16,7
2326499,2326499,AVANT,Ground Zero,19,15
2326502,2326502,Legacy,Chiefs,2,16
2326525,2326525,FURIA,Swole Patrol,0,2
2326526,2326526,eUnited,Swole Patrol,0,2
2326581,2326581,EURONICS,SJ,0,2
2326583,2326583,PACT,Tricked,1,2
2326584,2326584,ALTERNATE aTTaX,Nexus,2,1
2326587,2326587,SJ,ALTERNATE aTTaX,0,2
2326588,2326588,AGO,forZe,1,2
2326591,2326591,Sharks,Tricked,0,2
2326592,2326592,NRG,Swole Patrol,1,2
2326595,2326595,Tricked,ALTERNATE aTTaX,2,1
2326599,2326599,Movistar Riders,forZe,2,0
2326600,2326600,DreamEaters,LDLC,0,2
2326601,2326601,ALTERNATE aTTaX,Valiance,0,2
2326662,2326662,LDLC,3DMAX,7,16
2326676,2326676,Nexus,DreamEaters,16,12
2326691,2326691,Movistar Riders,LDLC,0,2
2326692,2326692,forZe,DreamEaters,2,1
2326694,2326694,ALTERNATE aTTaX,pro100,0,2
2326720,2326720,Grayhound,Chiefs,1,0
2326728,2326728,PACT,Sharks,2,1
2326732,2326732,Bpro,Quantum Bellator Fire,2,1
2326737,2326737,TeamOne,Bravado,8,16
2326750,2326750,Spirit,Chaos,6,16
2326751,2326751,EURONICS,3DMAX,7,16
2326752,2326752,PACT,Izako Boars,2,0
2326753,2326753,Space Soldiers,MIBR,8,16
2326754,2326754,Astralis,Cloud9,16,7
2326755,2326755,Virtus.pro,NIP,13,16
2326756,2326756,Cloud9,Space Soldiers,16,11
2326757,2326757,NIP,Astralis,11,16
2326758,2326758,MIBR,Virtus.pro,16,11
2326760,2326760,Astralis,MIBR,16,7
2326761,2326761,Space Soldiers,Virtus.pro,16,10
2326762,2326762,Cloud9,NIP,8,16
2326763,2326763,Astralis,MIBR,2,1
2326769,2326769,Chiefs,Ground Zero,16,11
2326780,2326780,Nemiga,LDLC,0,2
2326782,2326782,Epsilon,Spirit,2,1
2326786,2326786,forZe,Movistar Riders,0,2
2326793,2326793,Grayhound,Chiefs,1,0
2326794,2326794,Chiefs,Grayhound,0,1
2326799,2326799,ORDER,Tainted Minds,1,0
2326800,2326800,Tainted Minds,ORDER,0,1
2326801,2326801,Valiance,pro100,2,0
2326804,2326804,forZe,Tricked,16,13
2326805,2326805,Izako Boars,EURONICS,1,2
2326806,2326806,3DMAX,Virtus.pro,16,11
2326813,2326813,NIP,Space Soldiers,1,0
2326815,2326815,Kinguin,Valiance,16,9
2326819,2326819,LDLC,Fragsters,16,10
2326820,2326820,SJ,Valiance,5,16
2326841,2326841,Space Soldiers,NIP,16,13
2326842,2326842,MIBR,Cloud9,16,9
2326843,2326843,Virtus.pro,Astralis,3,16
2326844,2326844,Space Soldiers,Astralis,6,16
2326845,2326845,Cloud9,Virtus.pro,13,16
2326846,2326846,NIP,MIBR,15,15
2326847,2326847,Kinguin,Heroic,6,16
2326849,2326849,Sprout,PACT,14,16
2326850,2326850,AGO,Fragsters,11,16
2326851,2326851,Heroic,PACT,16,14
2326852,2326852,Red Reserve,Fragsters,6,16
2326853,2326853,Sprout,Kinguin,1,2
2326855,2326855,PACT,Kinguin,1,2
2326856,2326856,Red Reserve,AGO,1,2
2326857,2326857,Heroic,AGO,2,0
2326858,2326858,Fragsters,Kinguin,0,2
2326859,2326859,Heroic,Kinguin,2,1
2326882,2326882,Natus Vincere,Gambit,1,2
2326883,2326883,fnatic,mousesports,1,2
2326884,2326884,FaZe,G2,1,2
2326885,2326885,NRG,Liquid,1,2
2326886,2326886,Natus Vincere,fnatic,2,0
2326887,2326887,FaZe,NRG,0,2
2326888,2326888,Gambit,mousesports,1,2
2326889,2326889,G2,Liquid,0,2
2326890,2326890,Natus Vincere,Gambit,0,2
2326891,2326891,NRG,G2,2,0
2326892,2326892,mousesports,NRG,2,0
2326893,2326893,Liquid,Gambit,2,0
2326894,2326894,mousesports,Liquid,3,2
2326905,2326905,PACT,Virtus.pro,14,16
2326906,2326906,Complexity,Movistar Riders,25,23
2326907,2326907,AVANGAR,eUnited,9,16
2326908,2326908,Complexity,eUnited,22,20
2326909,2326909,Movistar Riders,AVANGAR,14,16
2326910,2326910,eUnited,AVANGAR,10,16
2326911,2326911,Complexity,AVANGAR,9,16
2326922,2326922,Legacy,Paradox,16,9
2326935,2326935,forZe,DreamEaters,2,0
2326936,2326936,LDLC,Valiance,2,0
2326937,2326937,Movistar Riders,Windigo,2,0
2326938,2326938,Virtus.pro,OpTic,16,10
2326939,2326939,Kinguin,Sprout,16,11
2326944,2326944,Endpoint,Izako Boars,2,1
2326951,2326951,3DMAX,Fragsters,15,19
2326952,2326952,Red Reserve,Sprout,12,16
2326953,2326953,Tricked,Epsilon,16,11
2326954,2326954,Endpoint,SJ,14,16
2326957,2326957,Bravado,Mythic,10,16
2326970,2326970,TYLOO,ViCi,1,2
2326972,2326972,LDLC,ENCE,16,13
2326975,2326975,Quantum Bellator Fire,Izako Boars,19,17
2326981,2326981,FURIA,Bravado,0,2
2326985,2326985,Valiance,LDLC,2,1
2326986,2326986,Valiance,Windigo,0,2
2326987,2326987,Movistar Riders,LDLC,0,2
2326988,2326988,ALTERNATE aTTaX,Chaos,16,13
2326990,2326990,Nexus,Endpoint,2,1
2326993,2326993,Complexity,Bravado,2,1
2327001,2327001,Kinguin,OpTic,16,19
2327002,2327002,Tricked,ENCE,16,7
2327003,2327003,EURONICS,Quantum Bellator Fire,1,0
2327005,2327005,Spirit,ENCE,19,17
2327007,2327007,Spirit,Tricked,9,16
2327008,2327008,LDLC,SJ,16,1
2327010,2327010,MIBR,TeamOne,2,0
2327011,2327011,Chaos,Imperial,1,2
2327013,2327013,Winstrike,forZe,0,2
2327014,2327014,3DMAX,SJ,19,17
2327017,2327017,Gambit,HAVU,0,1
2327018,2327018,HellRaisers,LDLC,0,1
2327019,2327019,North,Epsilon,2,1
2327020,2327020,OpTic,Space Soldiers,2,0
2327031,2327031,Bravado,MIBR,0,2
2327038,2327038,DETONA,W7M,0,2
2327048,2327048,Paradox,Ground Zero,16,11
2327065,2327065,W7M,DETONA,0,2
2327067,2327067,Tricked,Imperial,0,2
2327070,2327070,TeamOne,eUnited,1,0
2327071,2327071,FURIA,Bravado,14,16
2327083,2327083,HAVU,Epsilon,9,16
2327086,2327086,Endpoint,HAVU,0,2
2327093,2327093,Grayhound,ORDER,0,1
2327095,2327095,Bravado,Ghost,2,0
2327097,2327097,Isurus,W7M,2,1
2327109,2327109,BIG,HellRaisers,10,16
2327110,2327110,HellRaisers,BIG,2,16
2327111,2327111,North,Heroic,16,6
2327112,2327112,Heroic,North,10,16
2327113,2327113,AGO,Windigo,7,16
2327114,2327114,Windigo,AGO,17,19
2327115,2327115,BIG,North,20,22
2327116,2327116,North,BIG,13,16
2327117,2327117,Heroic,NIP,16,13
2327118,2327118,NIP,Heroic,11,16
2327119,2327119,North,AGO,16,6
2327120,2327120,AGO,North,10,16
2327121,2327121,HellRaisers,mousesports,9,16
2327122,2327122,mousesports,HellRaisers,16,4
2327123,2327123,fnatic,Heroic,13,16
2327124,2327124,Heroic,fnatic,10,16
2327125,2327125,North,HellRaisers,19,15
2327126,2327126,HellRaisers,North,16,14
2327127,2327127,BIG,Astralis,9,16
2327128,2327128,Astralis,BIG,13,16
2327129,2327129,AGO,NIP,11,16
2327130,2327130,NIP,AGO,13,16
2327131,2327131,Astralis,FaZe,16,7
2327132,2327132,FaZe,Astralis,4,16
2327133,2327133,mousesports,G2,16,5
2327134,2327134,G2,mousesports,8,16
2327135,2327135,FaZe,G2,9,16
2327136,2327136,G2,FaZe,14,16
2327141,2327141,Windigo,Heroic,16,10
2327142,2327142,Heroic,Windigo,22,19
2327143,2327143,mousesports,Astralis,13,16
2327144,2327144,Astralis,mousesports,16,11
2327145,2327145,Heroic,G2,12,16
2327146,2327146,G2,Heroic,16,6
2327147,2327147,Heroic,AGO,16,7
2327148,2327148,AGO,Heroic,14,16
2327149,2327149,FaZe,Windigo,16,5
2327150,2327150,Windigo,FaZe,8,16
2327153,2327153,AGO,FaZe,5,16
2327154,2327154,FaZe,AGO,16,3
2327162,2327162,Spirit,forZe,2,0
2327163,2327163,eUnited,Renegades,3,16
2327164,2327164,Renegades,eUnited,16,7
2327165,2327165,Luminosity,Rogue,5,16
2327166,2327166,Rogue,Luminosity,16,5
2327167,2327167,MIBR,Ghost,6,16
2327168,2327168,Ghost,MIBR,16,14
2327169,2327169,Chaos,SJ,16,14
2327170,2327170,NRG,Ghost,12,16
2327171,2327171,Renegades,Complexity,22,19
2327172,2327172,Sharks,Endpoint,2,1
2327173,2327173,Nexus,Bpro,0,2
2327174,2327174,Ghost,NRG,16,14
2327175,2327175,Complexity,Renegades,12,16
2327176,2327176,Luminosity,MIBR,10,16
2327177,2327177,NRG,Complexity,16,13
2327178,2327178,MIBR,Luminosity,16,8
2327179,2327179,Virtus.pro,Red Reserve,0,2
2327180,2327180,Complexity,NRG,16,12
2327181,2327181,Rogue,Renegades,11,16
2327182,2327182,Cloud9,eUnited,6,16
2327185,2327185,Renegades,Rogue,16,10
2327186,2327186,eUnited,Cloud9,9,16
2327187,2327187,Cloud9,MIBR,9,16
